beer,beer_id,tasting_category_fine,A_malt_all,A_malt_grain,A_malt_bread,A_malt_cara,A_malt_burn,A_hops_all,A_hops_citrus,A_hops_tropical,A_hops_noble,A_hops_woody,A_esters_all,A_esters_ethac,A_esters_isoaa,A_esters_flower,A_esters_fruity,F_malt_all,F_malt_grain,F_malt_bread,F_malt_cara,F_malt_burn,F_hops_all,F_hops_citrus,F_hops_tropical,F_hops_noble,F_hops_woody,F_esters_all,F_esters_ethac,F_esters_isoaa,F_esters_flower,F_esters_fruity,acidity,bitternes,sweetness,X4vg,diacetyl,dms,metallic,stale_hops,t2n,orange,coriander,clove,lactic,acetic,barnyard,alcohol,aftertaste,body,co2,overall
45,5412343201337,Tripel,-0.530241254,-0.451915939,-0.186985167,-0.019532577,-0.171320426,-0.165503379,0.141992089,-0.393148507,0.495538668,-0.355582526,0.56094617,0.375434782,0.410350555,0.044829904,-0.184516473,-0.256935316,0.050894335,-0.253481289,-0.207745443,-0.204208533,0.393650364,-0.025280579,-0.319629026,0.628456296,-0.423968964,0.218509381,0.307256466,-0.077550246,-0.293897007,-0.220903053,-0.333371014,0.778841894,-0.605207605,-0.153731607,-0.255611564,-0.034060752,-0.137958838,-0.225386839,0.12233212,-0.257071775,-0.18192213,-0.21769707,-0.304882645,-0.276372668,-0.217960223,0.505180279,0.443531658,0.15855205,0.01839423,1.022462562
154,5425029490017,Tripel,0.180428886,0.452270288,-0.034634397,-0.236934516,-0.212855565,0.606590837,0.248700648,0.498193597,0.382259744,-0.127590536,0.551943629,0.108219889,0.838610462,0.372457857,0.169383085,0.493124391,0.635902498,0.021598109,0.440994249,-0.016568901,0.792822585,0.443821196,0.417243191,0.415127737,-0.188939219,0.440005001,0.234092455,0.714581766,-0.308483081,-0.061497773,-0.44400706,0.412283005,-0.012263848,1.428060293,-0.456304911,-0.038016059,-0.415210955,-0.33946832,-0.360665049,-0.248464318,-0.171020968,-0.213774845,-0.3007086,-0.2680461,-0.332595306,0.618794134,0.131446206,0.579981881,0.405139354,0.289670156
121,5414239000093,Blond,-0.392959615,0.210304366,0.013782999,-0.330825016,-0.323294684,-0.46621039,0.28412212,-0.406090481,-0.413380363,-0.160302169,0.030637071,0.398121255,0.43549612,-0.311842108,-0.22970884,-0.489954247,0.051083581,-0.29121656,-0.352433396,-0.049758624,-0.333332528,0.416902029,-0.379782183,-0.326577133,-0.112071206,-0.303858546,-0.172201242,0.260352721,-0.313401086,-0.083268918,0.059362406,0.150860794,-0.336421715,0.310921827,-0.432035856,-0.237188289,0.143593989,-0.350830672,-0.252437186,-0.224174694,-0.1626491,-0.206146241,-0.33738911,-0.287612613,-0.345117891,-0.124324417,-0.425692463,-0.041598827,-0.590858448,0.290682302
242,5412138333311,Saison,-0.422215616,-0.03452122,1.857647881,-0.511048961,-0.337881829,0.462790772,-0.164015188,-0.317325955,0.796659641,-0.054496737,-0.452020799,-0.355003384,-0.144561476,-0.392114653,-0.027867615,-0.142608011,0.074999652,1.479965412,-0.510623422,-0.403208036,0.807256873,0.101034293,-0.254582242,1.254729782,0.130962898,-0.553608335,-0.307626072,-0.282717637,-0.058173673,-0.17325266,-0.099793758,0.483327874,-0.440362256,-0.475285238,0.176866079,-0.02598908,-0.52956363,0.743336131,-0.383441107,-0.232899061,-0.157613252,-0.207717344,-0.298918702,-0.277261904,0.751758238,-0.515829108,-0.393507874,-0.224339748,0.162588103,-0.099053272
208,54079052,Wheat,-0.663044118,-0.270342293,-0.173671134,-0.241479559,-0.379303778,0.217797399,-0.450663539,-0.223997332,0.227037257,0.319854342,-0.669843388,-0.335290185,-0.745665339,-0.275427097,-0.218669166,-0.422559776,0.123200209,-0.372936973,-0.019697878,-0.502050606,-0.08376516,-0.262800517,-0.309650477,0.139390934,-0.009385269,-0.630286679,-0.555732566,-0.614942154,0.063188717,-0.203810264,-0.012724187,0.007526782,-0.194963337,-0.078645416,0.338825465,0.201534975,2.026226247,0.169543094,0.098824227,0.718875591,1.55118896,-0.076876054,-0.307014173,-0.278342102,0.178826363,-0.185436635,-0.232375938,0.010097387,1.028073705,-0.420977698
38,541286000975,Christmas,0.948135444,0.506819418,-0.622613495,1.913920631,-0.285871818,-0.636035432,-0.333630884,-0.132116196,-0.666364558,-0.278078143,0.300850841,-0.159923254,-0.204627185,-0.473616034,0.564253167,1.097399818,1.372628057,0.082358456,0.482167941,-0.345355574,0.302764062,-0.540877487,-0.082467935,-0.197701508,1.464687349,-0.119504653,0.09535358,0.375875921,-0.410694389,0.664784593,-0.46841198,-0.727798471,0.479725354,-0.44957892,-0.406025059,-0.338652483,1.047816613,-0.305569328,-0.384249774,-0.240573556,-0.236889086,0.887573545,-0.309956701,-0.255778573,-0.302311251,1.507073684,-1.440661346,1.176521175,1.439582243,0.085708291
170,5411663002716,Strong ale,1.604967987,-0.514140349,2.212001044,1.082744501,1.966800094,0.050137754,-0.245164009,0.019897068,-0.002665057,-0.236659642,0.771214031,0.519908084,0.28448596,-0.062547649,0.393360351,1.336981337,-0.421107669,0.454481793,1.101044004,1.175290069,0.594252954,0.405963752,-0.276181905,0.376419257,-0.271942284,0.620564354,0.371959922,0.053561331,-0.247569995,0.501987909,-0.477906869,0.677403634,-0.11343893,-0.448226162,-0.195077174,-0.100446872,0.425851842,-0.350555976,-0.196899009,-0.251346633,-0.170150457,-0.198518673,-0.284383559,-0.279969843,-0.338178284,1.664740333,1.393300713,1.219453127,0.935671613,0.735124493
214,5425006240147,Christmas,0.622765764,0.310106322,0.147993967,0.390821076,-0.038468443,-0.357080474,-0.320095834,-0.323328072,-0.005149215,0.105656438,-0.154624313,0.048121841,-0.195391576,0.040212812,-0.444147841,0.8319682,0.202006965,0.025252429,1.024733403,0.065957323,-0.394929862,-0.096190889,-0.203894928,-0.103173007,-0.132190203,0.60271295,0.346271782,-0.042777942,0.528610741,0.174331522,-0.480346403,-0.542136673,0.937160926,-0.369798885,-0.100580743,-0.504267229,-0.509484603,-0.064557258,-0.386753987,0.085504999,-0.175658236,6.172383248,-0.291065298,-0.271528219,-0.331343466,1.171326474,0.562761303,1.40546249,0.099700758,-0.579226829
35,8711406995075,Blond,-0.421508345,-0.39883282,-0.40140643,-0.185172839,-0.271850258,-0.127927065,-0.312120905,-0.221947273,-0.02829979,-0.143416839,1.060520795,0.217866221,0.987246049,-0.305091651,0.503487123,-0.54672837,-0.563114826,-0.413173465,-0.363246053,-0.258959931,-0.308936382,-0.145725621,0.128180077,-0.459891577,-0.171738068,0.561583355,-0.039265206,0.554438252,-0.302299588,0.239887581,-0.24550012,-0.545990749,0.1697239,-0.214738209,0.337873623,0.042376771,-0.111693561,-0.250482413,-0.312982686,-0.227749707,-0.186646869,-0.22386688,-0.329386681,-0.298126863,-0.235921232,0.043228444,-0.734332727,-0.864133571,-0.008781663,0.319268729
215,5413963100017,Blond,-0.242982379,-0.464231229,0.386226955,-0.143761382,-0.196108328,0.168334947,-0.053172507,-0.359692818,0.24269128,0.304670566,-0.18251959,-0.232265548,-0.347585416,-0.408510714,-0.275885516,0.282091323,0.341355928,0.248436748,0.196550036,-0.255157138,0.425398746,0.200697357,-0.080381635,0.436197614,-0.102384758,-0.549006649,-0.361478645,-0.495409816,-0.302299588,-0.370805008,-0.40216802,1.098984744,-0.415639242,-0.341658122,-0.093857554,0.128975977,0.083345928,-0.219979259,0.338861432,-0.227749707,-0.186646869,-0.22386688,-0.329386681,-0.298126863,-0.215167497,0.305921003,0.046696676,-0.100334951,0.129758562,0.689567498
235,5412858000104,Strong ale,0.553381126,-0.218906273,-0.181207658,0.846467569,-0.201407587,0.190416529,-0.246894384,0.272365589,-0.136719074,0.607131508,1.212314627,1.219123779,0.463637188,-0.366090597,-0.085677229,0.710864311,0.340059024,-0.285335758,0.785242696,0.595000269,0.536934439,-0.150447178,-0.056111106,-0.029806046,0.281804727,1.134688387,1.338641503,0.033706062,0.037775649,-0.301141535,-0.516628879,0.362219646,0.137863828,0.691867074,0.433855368,-0.287199389,-0.308987686,1.004635411,0.170433804,-0.249213546,-0.166567823,0.743323322,-0.310481809,-0.267194727,1.028917313,1.647722156,0.508046632,0.87867272,0.289749294,-0.675719885
89,5412983140027,Brown,0.108450819,-0.529050622,0.213802329,0.173107509,0.114067049,0.172585318,0.010795829,-0.050163787,-0.044975597,0.400215452,-0.639522536,-0.54598702,-0.225317822,-0.437522681,-0.395763118,0.495692001,-0.453507767,-0.072047702,0.246785914,1.433835824,-0.168458937,-0.080073852,-0.148692153,-0.469526003,0.035976162,-0.667282751,-0.235569755,-0.659561864,-0.278974393,-0.314473418,-0.331167485,0.191267074,-0.52314944,0.130562782,0.12123338,-0.029969031,-0.385474619,-0.02412621,-0.076117609,2.654767213,-0.180678619,0.099493198,-0.33198296,-0.29520557,-0.014132487,0.090585805,0.246191437,0.504701767,0.340099031,0.037608594
114,5410769300085,Hoppy,-0.262546268,0.139922064,0.058890331,-0.511000723,-0.31657292,0.619323429,0.136491825,-0.151331169,0.643036533,0.417685899,0.021202836,0.303466488,-0.272111897,0.048106719,-0.112749963,0.231268493,0.234346237,0.418096338,-0.178668554,0.017814754,1.159540464,0.135543471,0.207932166,1.121873715,0.759044604,-0.174967033,0.188880055,-0.392262334,-0.166204686,-0.297513542,-0.264500235,1.144044134,-0.373942766,-0.225065524,-0.483831548,-0.341746647,-0.304892785,-0.12477932,-0.000579343,-0.147638649,-0.174678284,-0.205821668,-0.329324253,-0.267715567,-0.105728669,0.292125262,0.849353417,0.162895181,0.208615099,-0.27697107
181,5412896532032,Christmas,1.016202639,0.937215132,1.239796284,0.626390538,0.301597671,0.469264325,-0.128411791,-0.397617801,0.423789508,1.196922538,-0.089000459,0.251748098,0.007264552,-0.346446658,-0.248084404,1.00657575,0.81007415,0.980896071,0.465989293,0.355443486,0.179882924,-0.352509337,-0.312831347,0.5242738,0.250589437,0.115268701,0.260444843,0.137358641,-0.287951292,0.097513864,-0.35483866,0.219744296,-0.58975417,-0.020095162,-0.261597435,-0.2082268,-0.028961543,0.048373391,0.20633643,-0.128041812,-0.165453094,-0.204894583,-0.287916731,-0.27415316,-0.336182168,0.461631956,0.29345186,0.307862382,-0.262980252,0.349727167
225,5411663002600,Strong ale,0.188314023,0.106446616,-0.468796346,0.306447867,0.355257731,0.735685057,0.130610148,0.39642081,0.093617486,-0.088239029,0.66510884,1.270550046,-0.319528377,0.151815559,-0.117380039,0.601495959,0.592617031,0.338939907,0.114416586,0.206171326,0.727512888,0.008090927,0.01773844,0.421909849,-0.138683852,0.875391371,1.266041487,0.004111714,1.095672739,0.03454458,-0.341613924,0.382761994,0.492682252,-0.061632454,-0.311408764,0.239018613,0.475700377,-0.361597926,-0.450984674,0.615251009,0.231016431,-0.181500328,-0.25253453,-0.252076691,-0.352384794,1.567313647,0.326373379,0.550857184,0.021687273,0.394040666
57,5410228141921,Tripel,0.509652514,0.238216613,0.369793329,0.517349143,-0.097519857,0.325762656,-0.141312918,0.388389806,0.348513493,-0.378337764,0.286641883,-0.010045841,0.58563175,0.318950589,0.135189693,-0.14899609,0.05968957,0.089217152,0.174119736,-0.475284332,0.10259389,-0.094964391,0.236176156,0.058990038,-0.42888298,0.639174564,0.385552365,0.603817957,0.385325613,0.278452051,-0.329259928,-0.013731234,0.408199045,2.140302181,0.155589253,-0.32911876,-0.452970834,-0.222436852,0.806645684,-0.248464318,-0.171020968,-0.213774845,-0.3007086,-0.2680461,-0.214995475,0.554121636,-0.137046951,0.607291934,0.68588959,0.212837249
143,5410228225928,Hoppy,0.881758059,0.248979871,0.526543815,0.576509377,0.429594182,-0.368458558,-0.299987022,0.087564348,0.163151031,0.696271605,-0.238143542,0.265925519,-0.0007887,-0.441862476,-0.380560333,0.327023181,-0.232362271,0.132377542,0.796054345,0.307777942,-0.452269887,-0.359116836,-0.282267558,-0.25012911,-0.053680228,-0.187306805,-0.082748569,-0.114892199,-0.360157469,-0.366186201,-0.630216653,-0.154139667,0.955557734,1.331107326,0.451008832,-0.32618704,-0.443975224,-0.349556562,-0.40773754,-0.228646782,-0.168265115,-0.204315821,-0.323671093,-0.265117304,-0.34191988,-0.406837525,-0.042387102,0.144935962,0.19309136,0.354646635
133,5412896000081,Strong ale,0.42711637,-0.101320991,1.772226304,0.415699944,-0.022413439,0.438439517,0.101415982,-0.38037553,1.010440921,0.116480226,0.546108446,0.685267903,-0.418009214,-0.349646972,-0.32185683,0.362754657,-0.095769712,0.756929843,0.118409238,0.401838073,0.898497823,0.175551239,-0.319556736,1.111829516,0.728138747,0.561752509,0.49924463,-0.249591415,-0.324225305,-0.31486209,-0.477115958,0.915517881,-0.731432103,0.697931078,-0.224560781,0.07259236,0.217847149,-0.347375879,-0.157769153,-0.268426719,-0.172231589,-0.21861499,-0.313636714,-0.266861403,-0.339744632,1.353213145,0.408768571,1.149236251,0.63841616,0.462278515
182,5425028290311,Stout/Porter,0.505296375,0.216370207,0.124627941,0.048204873,0.536064242,0.869907616,-0.426447027,-0.183953059,0.698922554,-0.179035033,1.044433677,1.263460652,-0.029691633,0.061144092,0.346722273,0.671533255,0.684385417,0.423758472,-0.029770585,0.10314879,0.545358442,-0.358310776,-0.267199591,0.42629179,-0.021675475,0.667435723,1.504418689,0.089749915,0.133797319,-0.017564419,-0.452260014,0.824541999,-0.180018339,-0.047452782,-0.211506951,-0.499335221,0.23312155,0.002453164,-0.307265821,0.175223115,-0.172039622,-0.224802306,-0.319330699,-0.2806984,0.009822507,1.273064188,-0.323649292,0.909474513,0.536856971,0.425719417
17,5425014687019,Tripel,0.780805265,1.351092773,1.208699632,0.612791798,-0.327459356,0.247975587,-0.245164009,-0.360397932,0.592963098,-0.236659642,0.881234268,0.880727086,0.80065669,-0.157348457,1.112835746,0.740819143,0.825994693,0.876069566,-0.066689315,-0.475064763,1.021058343,-0.388513495,-0.276181905,1.258674864,0.866895502,0.714365514,1.41020258,0.750877179,-0.247569995,-0.475270083,-0.477906869,1.010349772,-0.709352156,0.309797677,0.024535094,-0.190688356,-0.011825492,-0.350555976,0.839238847,-0.251346633,-0.170150457,-0.198518673,-0.284383559,-0.279969843,-0.338178284,0.528411842,0.369040655,0.451031891,0.667709059,0.437476335
229,62067029172,Wheat,-0.777516373,-0.290048043,-0.366447922,-0.414103158,-0.219282369,0.100331407,0.087477923,-0.414144832,0.34770456,-0.051109608,0.374136589,0.700097362,0.182131939,0.839236866,-0.127062995,-0.428435751,-0.069175712,-0.317283611,-0.267158894,-0.038549351,0.24865689,0.2610948,-0.309650477,0.066106822,-0.200106872,0.316589744,0.589823961,0.499126802,0.158265376,0.018962549,-0.476920916,0.173250492,-0.35245308,0.349132797,0.180909059,0.829371716,0.426307387,0.432318161,-0.070667129,0.098155304,0.396525809,-0.222693093,-0.307014173,-0.278342102,0.443732791,0.407385729,0.454231367,0.082820605,0.527904418,0.292610204
148,5400000000012,Strong ale,0.705622517,0.153410037,0.361955309,0.689408495,0.10714998,0.108744466,-0.051359644,0.106805631,-0.213060311,-0.172305489,0.885208684,0.900101537,1.113928529,-0.023404539,0.023966864,0.777683178,-0.116425403,0.262462152,0.98574155,0.531690165,0.915177802,0.22258458,0.483447452,0.234043307,0.138867188,1.097946812,0.649234064,1.309003553,0.068597056,-0.033033926,-0.439399115,0.52400027,0.49058828,0.485374881,0.407546236,-0.254099539,-0.070861813,-0.18660319,0.399622403,-0.249213546,-0.166567823,-0.071586211,-0.310481809,-0.267194727,-0.180667775,1.572925808,0.594428752,1.094916257,0.904478313,0.345278132
248,5410263015669,Blond,-0.429799508,-0.08410747,-0.403362847,-0.294193324,-0.048945485,-0.253246935,-0.130899553,0.032270734,-0.445759339,0.055211574,-0.320860648,0.056241703,-0.546236478,0.149224642,-0.002670023,-0.897681583,-0.401075954,-0.52360867,-0.071212827,-0.146699429,-0.220686705,0.313941698,0.152689812,-0.271556394,-0.035177716,0.008394763,0.146451341,-0.221811972,0.456437617,0.085130046,0.524108738,-0.527587318,0.174118247,0.327807742,0.631353986,0.578873673,1.053390557,-0.264746041,0.583762151,-0.224174694,-0.1626491,-0.206146241,-0.33738911,-0.287612613,-0.259033259,-0.585879328,-0.927862944,-0.507303886,-0.886288864,-0.359762771
65,5411283000017,Hoppy,-0.637633716,-0.20373564,-0.155278024,-0.523974473,-0.371749524,2.381892119,1.555226311,2.847013889,0.311380518,0.369339695,0.097944976,0.058130983,-0.344877891,0.118765197,0.669326664,-0.546082309,-0.1606363,-0.286643119,-0.365033559,-0.253419015,1.741271418,1.39984987,1.755476055,0.570849342,0.207884945,0.223855995,-0.045794465,-0.134088738,-0.096917842,0.344468888,-0.081978563,1.084677281,-0.544611391,-0.45251661,-0.546957781,-0.339858445,-0.517239721,0.500873851,-0.40773754,-0.228646782,-0.168265115,-0.204315821,-0.323671093,-0.265117304,0.562604892,-0.230489289,0.92096609,0.156539632,0.542826409,0.598305567
73,5410769100081,Blond,-0.816180996,-0.510135663,-0.47235686,-0.453922272,-0.271850258,0.108099434,-0.10940164,0.413335082,-0.095396686,0.020654878,0.113691541,-0.053180427,-0.165249163,0.482598267,0.44184481,-0.99968735,-0.463236266,-0.636782768,-0.494199328,-0.366490295,0.359378658,0.351463289,0.604103124,-0.352588001,-0.310444688,-0.066159983,-0.382888395,-0.464231778,0.612912008,0.517328904,-0.480623913,-0.167723192,0.384893963,0.143167999,-0.273389839,-0.242672251,0.528006209,-0.058223289,-0.217506502,1.841747648,1.613106834,-0.22386688,-0.329386681,-0.298126863,-0.024163268,-0.035364161,-0.14589877,-0.371172639,-0.175094627,0.566697861
198,54079007,Dubbel,0.573484468,0.749438737,-0.100957218,0.169537728,-0.371552201,-0.164229787,-0.215837606,-0.163381117,-0.25342962,-0.197885492,0.33248329,0.158002036,0.043924433,0.411868808,-0.189350558,0.530146391,0.731395486,0.103318041,0.405041548,-0.220862674,-0.378737214,0.007439314,-0.031190585,-0.338129726,-0.387646836,0.204890364,-0.542240965,-0.025493863,0.246106154,-0.134538166,-0.347114922,0.305648978,-0.145453342,-0.093177477,-0.148135407,-0.068749464,0.047146887,-0.344930298,0.306102589,-0.149478403,0.238953509,0.337669491,-0.307488368,-0.280143962,-0.336678503,0.174739063,0.025253745,0.302683089,0.294269943,0.46876583
91,8711406995495,Strong ale,0.154042401,0.203922474,0.072144323,0.069505604,-0.126845119,0.243205501,0.588994872,0.010665313,-0.248225905,0.001313553,0.93327641,0.349270297,0.773211817,-0.360834082,-0.537123716,0.312681714,0.139492399,0.521341544,0.319538842,-0.246156107,-0.021558122,0.455033965,0.171058808,-0.305214785,-0.224378052,1.052730125,0.245468667,1.005243705,-0.250021554,-0.027126173,-0.505538399,0.416024618,0.421624099,-0.188411857,-0.311408764,-0.213105558,-0.09657975,-0.201726468,-0.272711212,-0.257633225,-0.159598885,-0.181500328,-0.25253453,-0.252076691,-0.192513336,1.261876441,0.251005308,0.596470013,0.572380128,1.081221116
217,5425006241687,Tripel,-0.407697004,-0.165453126,-0.205636491,-0.449956072,-0.125225807,0.795673829,0.71408049,-0.117242818,0.705842593,-0.277340089,-0.35898201,-0.313983364,-0.148466051,-0.102289263,-0.168037841,-0.015330213,0.312614952,-0.138819019,-0.247134541,-0.091300653,0.464872709,-0.007480907,-0.17870754,0.972793261,-0.0433651,-0.083195823,-0.104014967,-0.117689055,-0.259491712,-0.233017177,-0.359086164,0.190105794,-0.225128462,-0.383789852,-0.322405479,0.212188586,-0.003036004,-0.36549364,0.299886531,-0.213375884,-0.166969093,-0.202640718,-0.331278787,-0.303406697,-0.358067024,0.42483906,0.001120631,0.141887246,0.815737778,0.505657958
163,5425017240457,Tripel,-0.068311806,-0.157431371,0.045665368,0.004481228,-0.142560739,-0.266247042,-0.395912136,-0.080987643,-0.360854225,-0.17412984,0.041389072,0.227384926,-0.357758492,0.076960004,-0.206746465,0.216080049,-0.017344596,-0.274217081,0.066719349,0.047116827,0.1089857,-0.161366675,0.071280686,-0.159446278,-0.302601557,0.066727525,0.284123907,-0.496454284,-0.032348747,0.029628492,-0.179252108,0.447828952,-0.070686445,-0.152556492,0.143647911,1.249637492,-0.505207807,0.425741326,-0.185435032,-0.21880875,0.107311339,-0.216298389,-0.324601223,-0.290500678,0.461741054,0.366131284,0.378954614,-0.029171833,0.808650173,-0.467711247
68,9999999999,Tripel,0.461374011,0.102759427,0.177733565,0.784879883,0.568675742,-0.553725695,-0.405857896,-0.458309285,0.125784711,-0.105004207,-0.341093861,-0.00032689,-0.486502024,-0.497612294,0.121761335,1.409861919,-0.271004602,1.991660997,1.53214595,1.309372969,1.153609521,-0.358209143,-0.302655853,1.254362631,0.353528748,-0.060644118,0.059332143,-0.101987577,-0.322176568,0.058646912,-0.049412282,2.328004649,-0.71847357,0.158903923,0.535082794,-0.731916242,-0.22806365,-0.376104473,-0.498208782,-0.29440344,-0.171125303,-0.243970646,-0.310951962,-0.290185977,-0.374259134,0.978836452,1.449607286,0.531766882,-0.296909334,-0.985472813
15,54079045,Tripel,0.669492897,0.593722913,0.617834748,0.185347187,-0.327459356,0.434019797,0.255918668,0.384517326,0.256471572,-0.236659642,0.132850261,-0.389178115,-0.189036526,0.226323733,-0.129754245,0.810753571,1.062918952,1.395191991,-0.501432053,-0.475064763,0.5630372,-0.388513495,0.118658166,0.814898324,-0.271942284,0.634193396,0.654538384,0.560399789,0.761581043,-0.073108669,-0.477906869,0.556288473,-0.324045142,1.400366942,-0.31879529,-0.029106596,1.696685693,0.040900148,0.321169919,-0.251346633,-0.170150457,-0.198518673,-0.284383559,-0.279969843,-0.338178284,0.271624535,0.719124716,0.451031891,0.839000432,0.389931427
1,5413970150111,Brut,0.574177573,0.639475361,0.625060478,0.153546515,-0.447275469,0.34536655,-0.405857896,-0.458309285,0.978642968,0.103951817,-0.171645779,0.515427646,-0.10412583,-0.497612294,1.281756069,0.660789339,0.31986109,0.161972366,1.53214595,0.538882733,0.359209117,-0.358209143,-0.302655853,0.616103885,0.153575614,0.49487855,0.158066562,0.842820695,-0.322176568,2.01180516,0.33307816,0.276872552,-0.231350986,-0.701431141,1.445042423,-0.203799304,-0.594248603,-0.376104473,-0.498208782,-0.29440344,-0.171125303,-0.243970646,0.766301715,0.136580539,-0.374259134,0.354544721,0.540741201,0.516496282,0.352831431,0.927272606
71,5410228218791,Blond,-0.12886157,-0.135171052,0.165794022,-0.214699782,-0.133311456,-0.139112477,-0.389254109,0.203108354,-0.338591018,0.153582168,-0.256512126,-0.308196343,-0.290498335,-0.05507652,-0.025157967,-0.389102489,-0.062554343,-0.303854422,-0.304493406,-0.200982382,-0.018483068,-0.024163198,0.271730105,-0.011196847,0.232920439,-0.33948261,-0.211423239,-0.204811443,-0.302299588,-0.056776028,-0.480623913,-0.190370239,0.199952769,2.015540775,-0.007034349,0.395004083,-0.136687335,0.043513093,0.146332457,-0.227749707,-0.186646869,0.180768664,-0.329386681,-0.298126863,0.077573115,-0.110489001,-0.693334849,-0.097013784,0.02895818,-0.243976659
102,5411911001768,Christmas,1.071155627,0.120655623,-0.689772601,1.536873033,0.558551491,-0.620419085,-0.053814555,0.07498528,-0.585649732,-0.463908713,1.486409055,0.873973214,1.674476524,0.260647128,2.329861121,0.662165484,1.057327881,-0.73675475,1.358007628,1.046584248,-0.218322658,-0.537519369,0.001298687,0.012503028,-0.303654064,1.252055819,0.82821323,1.622546675,0.438458626,2.329356416,0.112092897,-0.465153494,0.204662673,-0.634992482,-0.471374748,-0.360878829,-0.73722619,-0.344930396,-0.513370956,-0.269269329,-0.235029903,0.341662936,-0.30591664,-0.247791078,-0.342486837,0.682247961,0.10463654,-0.122739564,0.292090476,0.619228509
140,54050082,Tripel,-1.019360687,-0.663363042,-0.370880417,-0.513003994,-0.364794486,-0.620206686,0.123764567,0.12965747,-0.531318314,-0.34312896,-0.45592702,-0.465221649,-0.378432345,0.189574254,-0.598277676,-0.696433108,-0.442656536,-0.417254286,-0.326030954,-0.474640028,-0.662282182,0.387120048,0.223556075,-0.573079172,-0.393412261,-0.483741892,-0.156457764,-0.405779725,0.055145627,-0.412465975,-0.480653787,-0.524055342,-0.113643621,1.806404389,-0.480478116,0.833156385,0.164099572,-0.046996815,0.084845264,-0.258195708,3.936706534,0.692722428,-0.303155131,-0.269953922,-0.03874502,0.241383972,-0.533365213,-0.034646599,0.718816412,-0.538997462
67,5425026610197,Stout/Porter,1.554361113,1.4704539,2.462206713,0.340030227,1.605239338,-0.313824261,-0.405857896,-0.458309285,0.326111752,-0.105004207,-0.623231476,-0.808739352,-0.295313927,-0.497612294,-0.660154684,1.452514432,0.833169368,0.92406666,0.341196448,2.379939647,0.035808048,-0.358209143,-0.302655853,0.413997619,-0.04637752,-0.616166786,-0.401509175,-0.395033667,-0.322176568,-0.601010482,-0.431902723,-0.504926131,-0.763277423,-0.127874432,-0.19883541,-0.15202835,-0.594248603,-0.376104473,-0.154728691,-0.29440344,-0.171125303,-0.243970646,0.048132597,-0.290185977,-0.374259134,0.020006555,0.183445294,-0.124443398,-0.694107528,-0.595983103
210,5413982001005,Amber,-0.948279917,-0.536898144,-0.264722211,-0.333293408,-0.385069853,0.293020267,0.347766317,-0.427416939,0.124503544,0.219998462,-0.102141177,-0.13825749,-0.276427432,-0.088353698,0.722607745,-0.372040158,-0.43881245,0.047177235,-0.236023716,-0.269074402,0.257440999,-0.39886376,-0.318139554,0.327087186,0.543998619,-0.10983042,-0.171562471,-0.164933206,0.316830211,-0.176109004,-0.649103889,0.619018085,-0.546074659,-0.051102379,-0.469185992,0.255398674,-0.189022032,-0.178247284,-0.072025092,0.178987443,0.517482017,0.165689917,-0.277969661,-0.260953251,-0.170185794,0.520465594,-0.051492506,-0.079651009,1.204463732,0.507305779
189,5410228145912,Tripel,0.046519101,0.278584127,-0.082664947,-0.456107441,-0.2940446,0.104731107,-0.227063636,-0.082248626,0.199082779,-0.145361623,0.775931228,0.558625077,0.581508519,-0.390863393,0.017149394,0.109920709,0.389587794,0.082304989,-0.278986326,-0.105518822,-0.314154413,-0.363260019,-0.31414092,-0.278074759,-0.163894937,0.343336588,0.053802868,0.458169711,-0.28092024,-0.336059983,-0.287952005,-0.019039783,0.014423437,0.816694057,0.064372639,-0.176614257,0.108854904,-0.362477168,-0.150754013,-0.21880875,-0.18330242,0.0055852,-0.324601223,-0.290500678,-0.3557257,0.811967727,0.074141434,0.484193986,-0.141528133,-0.113405257
233,5413023000264,Scotch,0.549409323,-0.327943934,-0.139787847,1.353451736,0.085005871,-1.047984638,-0.4937209,-0.048594168,-0.87961068,-0.417659128,1.006394601,0.257326314,1.144096224,0.183301876,0.06525634,0.544228795,-1.239843672,0.11712944,1.550518555,-0.075906756,-0.580809427,-0.482822749,0.582854875,-0.905916766,-0.154052199,1.412702701,0.522156769,1.629256954,-0.363371425,1.200030202,-0.72554338,-0.63274807,1.253396482,0.104493432,0.092908157,0.132370455,-0.558389742,-0.366768402,-0.506451787,0.18010588,-0.21316822,-0.225152971,-0.314573857,-0.282148931,-0.357289729,-0.14562778,0.141582876,0.363141376,-0.997672001,-1.245300475
199,5411858000145,Tripel,-0.253059914,-0.406194628,0.298300219,-0.456107441,0.236041936,0.329423612,0.313787526,0.117467698,0.22707826,0.062579942,-0.077416912,0.017119361,0.202686645,0.541588447,-0.245402366,0.125238715,0.331849554,0.434601944,-0.484093334,-0.38487565,0.038512963,0.691457106,0.577258524,-0.189500498,-0.302601557,-0.292136078,-0.190302504,-0.098427516,0.579207415,0.430552347,-0.427534213,0.392120289,-0.338378583,-0.473926201,-0.120816082,-0.001240978,-0.291996648,-0.204572154,0.056496,-0.013395889,-0.18330242,-0.216298389,-0.324601223,-0.290500678,-0.197820685,0.305837789,0.18687218,0.073877428,0.04259511,0.771558378
